feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,class
0,740,268,700,3,454,159,7,2
0,740,268,700,3,470,220,6,2
0,740,268,700,3,405,402,2,2
0,708,290,665,3,422,295,4,2
0,708,290,665,3,454,32,9,2
0,708,290,665,3,454,142,7,2
0,708,290,665,3,470,92,8,2
0,708,290,665,3,341,40,0,2
0,708,290,665,0,227,0,11,2
0,804,327,686,2,438,859,9,2
0,804,327,686,3,470,402,9,2
0,804,327,686,0,357,269,7,2
0,804,327,686,2,438,802,1,2
0,804,327,686,3,438,982,8,2
0,804,327,686,3,438,1015,8,2
0,767,359,274,3,146,782,2,2
0,767,359,274,3,454,53,11,2
0,767,359,274,3,470,59,11,2
0,767,359,274,3,405,907,5,2
0,767,359,274,3,438,39,4,2
0,724,218,302,3,519,872,10,2
0,724,218,302,2,487,198,9,2
0,724,218,302,3,438,998,7,2
0,959,300,350,3,373,149,1,2
0,959,300,350,3,470,832,8,2
0,959,300,350,3,470,823,8,2
0,857,300,315,3,357,80,2,2
0,847,295,302,3,373,923,5,2
0,847,300,308,2,617,127,10,2
0,783,322,267,3,438,209,9,2
0,783,322,267,3,454,734,9,2
0,783,322,267,3,405,829,7,2
0,863,286,315,3,422,790,8,2
0,863,286,315,3,308,147,0,2
0,889,281,336,3,341,1013,3,2
0,889,281,336,3,454,615,11,2
0,745,336,260,2,600,144,9,2
0,868,295,308,3,405,814,7,2
0,868,295,308,3,324,88,1,2
0,868,295,308,3,422,776,8,2
0,868,295,308,3,389,360,6,2
0,868,295,308,3,324,147,0,2
0,825,309,295,3,470,622,11,2
0,825,309,295,3,470,619,11,2
0,868,290,315,3,357,957,4,2
0,900,281,343,3,438,714,9,2
0,927,277,343,3,324,81,1,2
0,927,277,343,3,422,768,8,2
0,927,277,343,3,405,865,6,2
0,809,313,288,3,341,43,2,2
0,809,313,288,3,357,1013,3,2
0,809,313,288,3,470,111,11,2
0,809,313,281,3,373,963,4,2
0,809,313,281,3,470,156,10,2
0,809,313,281,3,454,665,10,2
0,809,313,281,3,454,704,9,2
0,809,313,281,3,438,805,7,2
0,937,281,363,3,422,854,6,2
0,937,281,363,3,324,125,0,2
0,847,295,302,3,389,917,5,2
0,847,295,302,3,357,969,4,2
0,836,309,302,3,422,744,8,2
0,836,309,302,3,422,734,8,2
0,820,318,288,3,341,1022,2,2
0,889,286,329,3,438,135,10,2
0,788,327,267,3,405,785,7,2
0,788,327,267,3,405,733,8,2
0,788,327,267,3,389,223,8,2
0,777,336,267,3,292,112,0,2
0,777,336,267,3,341,985,3,2
0,873,300,315,3,454,67,11,2
0,873,300,315,3,373,889,5,2
0,905,281,343,3,454,662,10,2
0,905,281,343,3,422,713,9,2
0,905,281,343,3,405,815,7,2
0,831,300,295,3,405,764,8,2
0,831,300,295,3,389,862,6,2
0,831,300,295,3,308,127,0,2
0,799,327,267,3,454,93,11,2
0,820,309,295,3,389,815,7,2
0,863,281,322,3,438,784,8,2
0,863,281,322,3,389,869,6,2
0,863,281,322,3,324,137,0,2
0,863,281,322,3,357,1004,3,2
0,863,281,322,3,454,88,11,2
0,863,281,322,0,194,308,11,2
0,868,295,322,3,373,944,4,2
0,847,304,315,3,438,694,9,2
0,895,290,343,3,324,65,1,2
0,895,290,343,3,422,236,8,2
0,788,331,274,3,324,140,0,2
0,788,331,274,3,341,1007,3,2
0,788,331,274,3,470,97,11,2
0,788,331,274,3,454,86,11,2
0,868,300,329,3,373,945,4,2
0,868,300,329,3,454,134,10,2
0,868,300,329,0,178,944,9,2
0,868,300,329,3,438,695,9,2
0,847,300,308,3,470,611,11,2
0,847,300,308,3,454,116,11,2
0,847,300,308,3,389,911,5,2
0,847,300,308,3,373,957,4,2
0,756,327,260,3,438,707,9,2
0,916,281,350,3,324,77,1,2
0,788,331,260,3,324,123,0,2
0,852,300,315,3,357,997,3,2
0,852,300,315,3,487,92,11,2
0,756,327,267,3,389,908,5,2
0,756,327,267,3,454,168,10,2
0,916,272,350,3,438,186,9,2
0,868,295,315,3,438,709,8,2
0,847,304,308,3,389,16,2,2
0,751,327,254,3,470,639,10,2
0,751,327,254,3,470,119,10,2
0,751,327,254,3,470,157,9,2
0,868,286,322,3,324,70,1,2
0,868,286,322,3,438,729,8,2
0,905,281,336,3,324,94,0,2
0,783,336,267,3,454,66,11,2
0,783,336,267,3,454,78,11,2
0,751,336,247,2,665,31,10,2
0,751,336,247,3,487,64,10,2
0,756,336,267,3,405,774,7,2
0,905,286,343,3,487,715,8,2
0,777,336,267,3,389,143,0,2
0,777,336,267,3,438,11,2,2
0,777,336,267,3,422,21,2,2
0,777,336,267,3,422,989,3,2
0,889,286,329,3,454,895,5,2
0,751,322,260,3,503,723,9,2
0,804,318,281,3,470,820,7,2
0,804,318,281,3,470,820,7,2
0,804,318,281,3,389,83,1,2
0,793,331,274,3,454,862,6,2
0,793,331,274,3,373,158,0,2
0,793,331,274,3,389,177,0,2
0,793,331,274,3,422,96,2,2
0,831,318,302,3,422,1004,5,2
0,756,341,254,3,405,37,4,2
0,756,341,254,3,487,247,10,2
0,895,295,329,3,470,815,9,2
0,772,331,260,3,357,215,1,2
0,772,331,260,3,470,877,8,2
0,772,331,260,3,405,988,6,2
0,815,322,288,3,503,196,11,2
0,783,336,260,3,405,2,5,2
0,783,336,260,3,389,50,4,2
0,751,336,247,3,487,243,10,2
0,751,336,247,3,487,812,9,2
0,847,309,302,3,373,206,1,2
0,788,331,267,3,470,876,8,2
0,788,331,267,3,357,265,0,2
0,895,268,336,3,389,121,3,2
0,788,327,267,3,438,5,5,2
0,761,336,260,3,470,841,6,2
0,761,336,260,3,470,837,6,2
0,761,336,260,3,389,121,0,2
0,761,336,260,3,422,13,2,2
0,852,290,308,3,454,881,5,2
0,900,281,343,3,405,45,1,2
0,799,331,274,3,422,92,2,2
0,799,331,274,3,405,97,3,2
0,809,318,288,3,519,755,10,2
0,911,281,343,3,470,914,7,2
0,911,281,343,3,373,210,1,2
0,911,281,343,3,487,866,8,2
0,900,290,336,3,373,171,2,2
0,900,290,336,3,373,125,3,2
0,809,318,281,3,405,28,5,2
0,809,318,281,3,405,75,4,2
0,809,318,281,3,503,259,10,2
0,815,318,288,3,487,819,9,2
0,831,318,295,3,389,207,1,2
0,783,331,267,3,470,960,5,2
0,783,331,267,2,487,781,5,2
0,783,331,267,3,438,982,4,2
0,783,331,267,3,438,974,4,2
0,793,331,260,3,389,82,1,2
0,825,309,281,3,405,28,2,2
0,825,309,281,3,422,1001,3,2
0,825,309,281,3,422,998,3,2
0,799,327,274,3,470,904,5,2
0,799,327,274,3,454,905,5,2
0,799,327,274,3,438,961,4,2
0,863,286,315,3,503,205,9,2
0,879,281,315,3,487,818,7,2
0,879,281,315,3,470,303,7,2
0,879,281,315,3,389,94,1,2
0,847,300,302,3,470,856,6,2
0,921,277,343,3,422,24,4,2
0,788,322,267,3,487,815,9,2
0,788,322,260,3,389,206,1,2
0,788,322,260,3,470,868,8,2
0,793,322,260,3,373,255,0,2
0,793,322,260,3,389,152,2,2
0,793,322,260,3,389,93,3,2
0,815,318,260,3,438,999,5,2
0,857,304,308,3,470,909,7,2
0,857,304,308,3,454,916,7,2
0,857,304,308,3,470,861,8,2
0,857,304,308,3,470,867,8,2
0,857,304,308,3,438,968,6,2
0,836,304,288,3,389,92,3,2
0,815,318,295,3,422,1011,5,2
0,815,318,295,3,405,40,4,2
0,852,304,302,3,470,895,7,2
0,852,304,302,3,470,894,7,2
0,815,327,274,3,470,843,8,2
0,777,336,260,3,357,233,0,2
0,777,336,260,3,373,142,2,2
0,777,336,260,3,389,88,3,2
0,799,318,281,3,405,23,4,2
0,793,327,260,3,454,893,7,2
0,793,327,260,3,454,895,7,2
0,831,313,288,3,422,944,6,2
0,831,313,288,3,373,140,2,2
0,831,313,288,3,373,142,2,2
0,831,313,288,3,389,91,3,2
0,767,322,247,3,422,993,5,2
0,767,322,247,3,422,988,5,2
0,804,322,274,3,535,754,9,2
0,831,309,288,3,487,311,7,2
0,831,309,288,3,487,812,7,2
0,831,309,288,3,389,87,1,2
0,831,309,288,3,470,743,8,2
0,831,309,288,3,470,222,8,2
0,852,304,308,2,503,929,0,2
0,852,309,302,3,373,990,3,2
0,863,290,308,3,422,898,5,2
0,921,272,343,3,422,713,9,2
0,793,331,260,3,357,76,1,2
0,783,331,247,3,373,992,3,2
0,783,331,247,3,487,604,11,2
0,761,331,254,3,389,888,5,2
0,873,286,322,3,438,710,9,2
0,873,286,322,3,389,797,7,2
0,921,268,336,3,373,749,8,2
0,921,268,336,3,357,840,6,2
0,900,281,329,3,503,55,11,2
0,900,281,329,3,487,73,11,2
0,900,281,329,3,487,78,11,2
0,825,318,281,3,405,942,4,2
0,777,336,254,3,487,239,9,2
0,777,336,254,3,454,872,7,2
0,777,336,254,3,357,180,1,2
0,857,295,308,3,422,966,6,2
0,852,295,302,3,373,108,3,2
0,841,309,295,3,405,1017,5,2
0,879,286,322,3,487,227,10,2
0,879,286,322,3,487,795,9,2
0,825,318,288,3,357,187,1,2
0,809,322,267,3,422,948,6,2
0,809,322,267,3,357,119,2,2
0,809,322,267,3,357,44,3,2
0,756,327,247,3,389,915,5,2
0,756,327,247,3,389,957,4,2
0,751,331,247,3,470,188,9,2
0,868,295,308,3,292,45,1,2
0,868,295,308,3,373,756,8,2
0,884,286,322,3,308,149,0,2
0,788,322,267,3,422,622,11,2
0,772,327,254,3,341,968,4,2
0,772,327,254,3,487,131,10,2
0,772,327,254,3,454,145,10,2
0,772,327,254,3,454,699,9,2
0,772,327,254,3,470,715,9,2
0,772,327,254,3,470,828,7,2
0,825,313,281,3,487,806,8,2
0,825,313,281,3,470,816,8,2
0,857,304,295,3,389,101,3,2
0,788,331,260,3,487,795,9,2
0,932,272,336,3,487,841,8,2
0,932,272,336,3,438,940,6,2
0,825,318,295,3,373,58,3,2
0,815,313,281,3,405,955,4,2
0,815,313,281,3,405,946,4,2
0,799,318,274,3,470,687,9,2
0,799,327,267,3,389,55,1,2
0,895,290,329,3,454,828,6,2
0,911,277,329,3,389,1023,2,2
0,911,277,329,3,405,973,3,2
0,911,277,329,2,649,1008,11,2
0,836,313,288,3,422,919,4,2
0,836,313,288,3,405,918,4,2
0,788,327,260,3,487,682,9,2
0,788,327,260,2,584,690,7,2
0,809,322,274,3,389,35,1,2
0,836,313,274,3,454,168,8,2
0,804,327,247,3,487,31,11,2
0,767,327,233,3,422,841,5,2
0,767,327,233,3,405,889,4,2
0,767,327,233,3,487,86,10,2
0,884,286,295,3,438,236,7,2
0,884,286,295,3,454,746,7,2
0,799,318,254,3,454,185,8,2
0,799,318,254,3,438,793,6,2
0,857,300,288,3,389,980,2,2
0,852,304,281,2,665,996,11,2
0,847,304,274,3,422,323,5,2
0,884,290,295,3,487,86,10,2
0,948,268,336,3,438,240,7,2
0,948,268,336,3,438,760,7,2
0,948,268,336,3,357,45,1,2
0,948,268,336,3,470,722,8,2
0,948,268,336,3,454,822,6,2
0,815,318,267,3,243,91,0,2
0,815,318,267,3,308,981,2,2
0,815,318,267,3,373,928,3,2
0,815,318,267,3,487,1019,11,2
0,761,331,226,3,357,802,5,2
0,761,331,226,0,97,703,4,2
0,761,331,226,3,422,62,10,2
0,761,331,226,3,422,116,9,2
0,788,341,240,3,341,1013,1,2
0,879,295,302,3,405,690,8,2
0,863,281,302,3,341,963,2,2
0,863,281,302,3,357,909,3,2
0,863,281,302,3,454,16,11,2
0,863,281,302,3,389,819,5,2
0,788,331,240,3,438,67,10,2
0,788,331,240,3,422,120,9,2
0,767,331,226,3,405,724,7,2
0,873,290,288,3,324,37,0,2
0,873,290,288,3,341,957,2,2
0,895,286,322,3,438,14,11,2
0,895,286,322,3,389,821,5,2
0,895,286,322,3,373,871,4,2
0,751,322,233,3,422,126,9,2
0,895,286,315,2,600,127,8,2
0,905,281,315,3,308,39,0,2
0,921,277,315,3,454,5,11,2
0,921,277,315,3,470,10,11,2
0,847,300,274,3,357,852,4,2
0,847,300,274,3,422,47,10,2
0,756,331,226,3,389,200,7,2
0,879,295,302,3,405,158,8,2
0,745,331,219,3,454,4,11,2
0,745,331,219,3,373,815,5,2
0,745,331,219,3,357,860,4,2
0,873,295,295,2,649,41,10,2
0,873,295,295,3,438,64,10,2
0,873,295,295,0,129,337,9,2
0,921,272,329,3,373,268,6,2
0,937,277,329,3,357,906,3,2
0,937,277,329,2,665,1008,11,2
0,937,277,329,3,470,1023,11,2
0,756,331,226,3,373,812,5,2
0,911,281,315,3,422,64,10,2
0,772,336,233,3,405,725,7,2
0,772,336,233,3,405,726,7,2
0,783,341,240,3,422,690,8,2
0,783,341,240,3,389,788,6,2
0,783,341,240,3,308,68,0,2
0,836,300,281,3,422,831,5,2
0,799,327,247,3,405,880,4,2
0,799,327,247,3,454,60,10,2
0,831,318,267,3,422,97,9,2
0,793,331,247,3,324,1012,1,2
0,793,331,247,3,389,165,8,2
0,825,318,274,3,341,925,3,2
0,825,318,274,3,438,28,11,2
0,825,318,274,3,373,832,5,2
0,809,327,260,3,438,77,10,2
0,809,327,260,3,438,75,10,2
0,809,327,260,3,422,638,9,2
0,831,322,267,3,405,732,7,2
0,799,331,247,3,389,779,6,2
0,863,300,295,3,438,21,11,2
0,815,318,260,3,357,881,4,2
0,932,277,336,3,389,777,6,2
0,788,336,233,3,341,966,2,2
0,788,336,233,3,341,915,3,2
0,889,295,308,3,373,822,5,2
0,889,295,308,3,357,871,4,2
0,852,290,295,3,405,135,9,2
0,852,290,295,3,373,225,7,2
0,767,331,240,3,308,46,0,2
0,767,331,240,3,341,970,2,2
0,793,336,247,3,438,3,11,2
0,793,336,247,3,373,807,5,2
0,793,336,247,3,341,860,4,2
0,793,336,247,3,405,78,10,2
0,873,290,295,0,113,395,7,2
0,873,290,295,3,308,1,1,2
0,783,331,247,3,292,56,0,2
0,783,331,247,3,341,922,3,2
0,799,327,260,3,373,829,5,2
0,799,327,260,3,357,880,4,2
0,820,322,260,3,357,13,1,2
0,809,327,254,3,357,69,0,2
0,809,327,254,3,373,987,2,2
0,809,322,267,3,405,840,5,2
0,788,336,233,3,470,87,10,2
0,868,300,295,3,438,239,7,2
0,900,286,315,3,405,283,6,2
0,756,336,233,3,389,823,5,2
0,756,336,233,3,373,876,4,2
0,815,322,254,3,422,71,10,2
0,815,322,254,3,405,130,9,2
0,815,322,254,0,146,930,7,2
0,868,286,302,3,422,696,8,2
0,868,286,302,3,405,786,6,2
0,804,331,247,3,324,971,2,2
0,804,331,247,3,357,918,3,2
0,804,331,247,3,454,10,11,2
0,761,336,233,3,373,823,5,2
0,761,336,233,3,357,870,4,2
0,857,304,288,0,178,277,9,2
0,783,336,240,2,617,115,8,2
0,783,336,240,0,146,341,8,2
0,783,336,240,3,389,781,6,2
0,783,336,240,3,389,781,6,2
0,767,341,226,3,324,977,2,2
0,767,341,226,2,665,1019,11,2
0,767,341,226,3,454,22,11,2
0,836,309,281,3,373,829,5,2
0,836,309,281,0,64,613,4,2
0,836,309,281,3,422,74,10,2
0,788,336,247,3,422,121,9,2
0,788,336,247,3,405,731,7,2
0,905,286,315,0,129,325,8,2
0,847,313,274,3,341,60,0,2
0,772,336,233,3,373,923,3,2
0,745,336,219,3,470,8,11,2
0,905,286,315,3,389,872,4,2
0,831,313,274,3,454,62,10,2
0,831,313,274,3,454,121,9,2
0,831,313,274,3,438,119,9,2
0,831,313,274,3,438,221,7,2
0,868,300,302,3,341,17,1,2
0,799,331,240,3,470,23,11,2
0,788,336,240,3,389,839,5,2
0,788,336,240,3,373,885,4,2
0,788,336,240,0,194,203,10,2
0,788,336,240,3,438,143,9,2
0,767,331,240,3,422,754,7,2
0,767,331,240,3,341,21,1,2
0,793,331,247,0,129,983,6,2
0,793,331,247,3,324,67,0,2
0,895,290,308,3,373,935,3,2
0,895,290,308,3,470,25,11,2
0,895,290,308,2,665,1004,11,2
0,905,290,322,3,389,884,4,2
0,751,336,240,3,470,79,10,2
0,751,336,240,3,438,128,9,2
0,863,286,302,2,617,670,8,2
0,863,286,302,3,438,188,8,2
0,751,322,247,3,341,76,0,2
0,767,327,240,3,373,934,3,2
0,831,313,274,3,422,828,5,2
0,820,327,267,3,454,65,10,2
0,820,327,267,2,665,34,10,2
0,820,327,267,3,454,120,9,2
0,911,286,315,3,438,227,7,2
0,900,281,322,3,438,706,8,2
0,761,322,240,3,324,68,0,2
0,761,322,240,3,341,973,2,2
0,761,322,240,3,389,929,3,2
0,836,313,288,3,405,827,5,2
0,788,331,233,3,487,79,10,2
0,788,331,233,3,438,148,9,2
0,788,331,233,3,454,226,7,2
0,799,331,254,3,324,1,1,2
0,799,331,254,3,389,714,8,2
0,799,331,254,2,649,146,8,2
0,815,313,260,3,405,868,6,2
0,767,318,240,3,357,927,3,2
0,767,318,240,3,454,54,11,2
0,815,322,267,3,357,888,4,2
0,815,322,267,3,438,87,10,2
0,905,277,322,3,405,192,8,2
0,905,277,322,3,389,795,6,2
0,905,277,322,3,454,9,11,2
0,820,318,274,3,454,68,10,2
0,745,336,226,3,422,680,8,2
0,820,322,267,3,357,1008,2,2
0,841,313,288,3,487,1019,11,2
0,841,313,288,3,454,1016,11,2
0,841,313,288,3,389,828,5,2
0,921,281,322,3,470,51,10,2
0,756,341,233,0,129,969,7,2
0,868,304,295,3,422,246,6,2
0,868,304,295,3,389,961,2,2
0,916,277,329,2,649,4,11,2
0,916,277,329,3,470,3,11,2
0,916,277,329,3,389,816,5,2
0,916,277,329,3,405,810,5,2
0,793,322,260,3,470,77,10,2
0,793,331,247,3,470,119,9,2
0,745,336,233,3,373,1017,1,2
0,777,331,233,3,405,150,8,2
0,905,290,322,3,357,985,2,2
0,905,290,322,3,373,943,3,2
0,772,331,240,2,649,1020,11,2
0,772,331,240,3,487,30,11,2
0,772,331,240,3,405,863,5,2
0,772,331,240,3,373,896,4,2
0,889,286,308,3,487,73,10,2
0,777,331,240,3,438,220,7,2
0,921,277,322,3,422,685,8,2
0,879,295,295,3,405,779,6,2
0,879,295,295,3,324,54,0,2
0,772,336,233,2,665,996,11,2
0,772,336,233,3,470,1015,11,2
0,783,336,233,3,373,869,4,2
0,783,336,233,2,649,19,10,2
0,783,336,233,3,438,61,10,2
0,783,336,233,3,422,629,9,2
0,783,336,233,3,405,729,7,2
0,793,331,247,3,422,168,8,2
0,756,331,226,3,389,260,6,2
0,793,331,260,3,454,1009,11,2
0,793,331,260,3,470,1016,11,2
0,809,327,254,3,389,871,4,2
0,809,327,254,0,146,239,10,2
0,809,327,254,2,649,17,10,2
0,863,309,288,3,422,737,7,2
0,783,341,240,3,341,21,1,2
0,804,327,254,3,405,796,6,2
0,804,327,254,3,324,76,0,2
0,751,331,233,3,470,9,11,2
0,751,331,233,3,405,833,5,2
0,857,300,281,3,405,225,7,2
0,857,300,281,3,422,229,7,2
0,857,300,281,3,438,693,8,2
0,879,300,308,3,422,792,6,2
0,879,290,315,3,373,941,3,2
0,916,277,329,3,389,897,4,2
0,788,327,247,2,633,29,10,2
0,788,327,247,3,454,84,10,2
0,788,327,247,3,438,133,9,2
0,788,327,247,3,438,745,7,2
0,788,327,247,0,162,1015,7,2
0,799,336,254,3,454,161,8,2
0,799,336,254,3,389,266,6,2
0,799,336,254,3,341,61,0,2
0,868,295,295,3,373,946,3,2
0,847,304,274,3,470,26,11,2
0,879,286,315,3,454,132,9,2
0,879,286,315,3,454,643,9,2
0,879,286,315,3,422,737,7,2
0,836,313,274,3,405,277,6,2
0,836,313,274,3,324,67,0,2
0,799,331,247,3,373,946,3,2
0,799,331,247,3,438,20,11,2
0,831,309,274,3,438,818,5,2
0,783,322,247,0,178,938,10,2
0,873,286,302,3,405,751,7,2
0,804,331,254,3,389,175,8,2
0,809,327,254,3,341,931,3,2
0,809,327,254,3,454,9,11,2
0,809,327,254,3,389,846,5,2
0,772,327,247,3,422,138,9,2
0,831,313,274,3,341,16,1,2
0,831,313,274,3,422,692,8,2
0,831,313,274,3,405,784,6,2
0,863,300,288,3,341,929,3,2
0,772,331,233,3,454,24,11,2
0,772,331,233,3,373,831,5,2
0,772,331,233,3,389,818,5,2
0,772,331,233,3,422,93,10,2
0,783,327,247,3,438,137,9,2
0,783,327,247,3,438,746,7,2
0,799,322,254,3,324,22,1,2
0,799,322,254,3,438,183,8,2
0,820,322,254,3,324,109,0,2
0,820,322,254,3,357,993,2,2
0,820,322,254,0,97,671,3,2
0,948,222,439,3,438,924,5,2
0,948,222,439,2,454,853,4,2
0,948,222,439,3,422,61,10,2
1,271,591,260,0,746,313,11,3
1,319,595,363,0,844,744,5,3
1,319,595,363,1,276,1013,5,3
1,319,595,363,0,698,937,5,3
1,404,568,322,1,405,86,7,3
1,37,495,288,1,438,910,9,3
1,37,495,288,1,373,86,11,1
1,404,600,350,1,389,157,3,1
1,340,632,398,1,357,151,9,1
1,404,600,363,1,422,774,7,1
1,404,600,363,1,341,1007,11,1
1,404,600,363,1,389,317,2,1
1,404,600,363,1,438,671,6,1
1,404,677,343,1,617,185,1,1
1,367,636,322,1,617,1020,4,1
1,362,609,363,1,454,151,11,1
1,383,591,343,1,454,970,0,1
1,383,591,343,1,405,662,8,1
1,388,600,357,1,438,89,9,1
1,309,636,322,1,405,710,10,1
1,367,609,363,1,438,757,9,1
1,356,613,343,1,438,213,10,1
1,458,577,411,1,438,761,9,1
1,458,577,411,1,438,912,4,1
1,378,609,370,1,389,736,9,1
1,319,618,322,1,405,209,10,1
1,319,618,322,1,389,176,11,1
1,367,604,350,1,405,167,10,1
1,383,604,370,1,454,214,9,1
1,458,577,411,1,389,140,11,1
1,458,577,411,1,422,201,9,1
1,362,609,363,1,422,183,9,1
1,394,595,363,1,438,29,10,1
1,436,591,377,1,438,82,8,1
1,420,600,357,1,422,11,11,1
1,372,604,322,1,422,0,10,1
1,372,604,322,1,422,974,11,1
1,506,586,391,1,373,90,8,1
1,506,586,391,1,422,756,4,1
1,506,586,391,1,422,984,11,1
1,442,609,384,1,422,1001,9,1
1,495,600,453,1,422,1003,10,1
1,426,604,363,1,438,87,10,1
1,404,609,363,1,422,57,11,1
1,399,604,370,1,422,114,8,1
1,431,595,370,1,405,55,11,1
1,538,554,405,1,389,276,4,1
1,452,609,302,1,405,37,11,1
1,378,627,302,1,422,123,7,1
1,378,627,302,1,389,1004,11,1
1,410,595,343,1,389,77,8,1
1,410,595,343,1,357,38,10,1
1,410,595,343,1,422,1004,11,1
1,410,613,295,1,422,59,9,1
1,426,591,281,1,422,84,7,1
1,399,604,302,1,438,817,4,1
1,399,604,302,1,405,1010,11,1
1,410,622,350,1,389,102,11,1
1,474,581,398,1,389,127,10,1
1,404,609,357,1,405,191,8,1
1,404,609,357,1,422,208,6,1
1,404,609,357,1,422,125,10,1
1,415,613,377,1,389,65,11,1
1,458,595,405,1,405,24,11,1
1,548,577,425,1,405,140,8,1
1,548,577,425,1,438,782,4,1
1,415,613,343,1,422,83,9,1
1,463,609,370,1,405,36,10,1
1,474,595,384,1,438,893,2,1
1,474,595,384,1,422,187,8,1
1,436,604,391,1,357,59,11,1
1,436,604,391,1,405,177,8,1
1,452,604,391,1,389,82,11,1
1,479,591,418,1,519,837,6,1
1,500,591,432,1,470,983,3,1
1,490,595,432,1,422,59,11,1
1,463,600,405,1,438,63,10,1
1,468,618,384,1,422,82,10,1
1,458,604,384,1,405,48,11,1
1,479,604,398,1,438,138,8,1
1,431,604,391,1,422,38,11,1
1,447,613,377,1,422,81,10,1
1,436,613,363,1,405,57,10,1
1,436,613,363,1,405,18,11,1
1,468,600,377,1,422,49,11,1
1,442,636,336,1,519,189,7,1
1,527,591,425,1,341,138,10,1
1,527,591,425,1,422,918,0,1
1,527,591,425,1,373,117,8,1
1,415,609,370,1,422,159,7,1
1,474,604,377,1,535,102,8,1
1,479,609,411,1,405,699,11,1
1,415,604,370,1,438,59,11,1
1,458,591,432,1,422,243,10,1
1,564,545,569,1,438,190,9,1
1,564,545,569,1,487,312,6,1
1,415,627,391,1,422,72,11,1
1,468,595,377,1,308,982,11,1
1,516,581,418,1,503,133,6,1
1,516,581,418,1,422,746,7,1
1,516,581,418,1,422,273,5,1
1,490,586,377,1,454,814,4,1
1,442,600,411,1,503,222,6,1
1,479,595,418,1,422,759,6,1
1,394,609,384,1,438,875,4,1
1,394,609,384,1,405,153,10,1
1,410,636,329,1,600,9,1,1
1,410,627,411,1,649,815,6,1
1,447,604,370,1,454,834,5,1
1,436,581,391,1,422,137,8,1
1,378,613,350,1,422,281,0,1
1,522,595,411,1,405,62,5,3
1,522,595,411,1,438,942,9,3
1,138,504,226,1,746,754,1,3
1,362,504,233,1,779,902,1,3
1,362,613,205,1,746,71,6,3
1,362,613,205,1,730,153,6,3
1,335,654,295,1,730,693,4,3
1,287,713,178,1,811,68,4,3
1,287,713,178,1,828,172,4,3
1,277,613,370,1,795,269,10,3
1,340,609,446,1,795,624,10,3
1,298,595,343,1,811,910,7,3
1,330,604,350,1,682,60,7,3
1,516,568,439,0,146,771,10,3
1,516,568,439,0,324,714,1,0
1,516,568,439,3,422,958,6,0
1,426,613,336,0,405,101,10,0
1,426,613,336,0,438,847,7,0
1,426,613,336,0,422,153,3,0
1,426,613,336,0,405,31,5,0
1,426,613,336,3,422,1005,2,0
1,426,613,336,0,357,923,0,0
1,426,613,336,0,357,380,8,0
1,426,613,336,3,422,291,6,0
1,303,595,363,0,373,658,7,0
1,303,595,363,3,341,948,11,0
1,303,595,363,0,389,1005,2,0
1,303,595,363,0,373,143,0,0
1,303,595,363,0,357,635,8,0
1,303,595,363,0,373,87,1,0
1,303,595,363,3,422,337,6,0
1,303,595,363,3,422,997,4,0
1,282,609,322,0,422,995,3,0
1,282,609,322,3,389,925,11,0
1,282,609,322,3,438,883,5,0
1,282,609,322,0,405,28,2,0
1,282,609,322,3,438,262,0,0
1,282,609,322,0,341,48,9,0
1,282,609,322,3,438,141,1,0
1,388,595,315,0,373,76,4,0
1,388,595,315,0,308,177,7,0
1,388,595,315,0,341,408,3,0
1,394,604,453,3,324,7,9,0
1,394,604,453,0,308,67,1,0
1,394,604,453,3,454,836,4,0
1,394,604,453,0,292,1023,10,0
1,340,622,329,0,324,270,5,0
1,340,622,329,3,438,179,0,0
1,340,622,329,0,292,1012,9,0
1,340,622,329,0,292,1011,1,0
1,340,622,329,3,422,814,4,0
1,383,618,405,0,227,804,11,0
1,383,618,405,0,324,629,0,0
1,383,618,405,0,357,39,9,0
1,383,618,405,2,48,103,1,0
1,309,622,453,0,422,825,4,0
1,309,622,453,3,422,799,7,0
1,388,559,432,0,405,810,5,0
1,388,559,432,0,405,986,2,0
1,388,559,432,0,405,51,0,0
1,388,559,432,0,405,961,9,0
1,388,559,432,2,113,145,1,0
1,388,559,432,3,389,848,6,0
1,388,559,432,0,422,287,4,0
1,388,559,432,0,357,123,7,0
1,452,604,357,0,389,231,5,0
1,452,604,357,3,405,851,0,0
1,452,604,357,0,324,977,9,0
1,452,604,357,0,357,164,6,0
1,452,604,357,0,357,108,7,0
1,452,586,350,3,405,171,2,0
1,452,586,350,0,357,891,0,0
1,388,577,425,0,243,15,4,0
1,388,577,425,0,373,325,3,0
1,388,600,329,0,422,959,0,0
1,388,600,329,2,97,206,9,0
1,388,600,329,0,422,934,1,0
1,442,604,336,0,405,38,7,0
1,442,604,336,0,422,288,3,0
1,442,604,336,0,357,1017,0,0
1,442,604,336,2,32,643,8,0
1,442,604,336,0,389,32,6,0
1,415,613,343,0,389,803,3,0
1,415,613,343,0,389,225,5,0
1,415,613,343,0,373,954,2,0
1,415,613,343,0,341,1008,9,0
1,415,613,343,0,373,4,1,0
1,415,613,343,3,373,4,4,0
1,399,604,357,0,357,240,5,0
1,399,604,357,0,357,41,0,0
1,399,604,357,0,324,30,8,0
